,sub,prolific_id,elic,p1,p2,rtime,out,cfout,cho,corr,10,trial,cond,cont1,cont2,15,16,17,rew,sess,op1,op2,ev1,ev2,catch,25,26,dist,plot,dbtime
0,1935710962.0,,-1.0,0.9,0.1,1760.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,7.0,8.0,-1.0,0.0,-1.0,7.0,8.0,0.8,-0.8,-1.0,0.0,78680.0,0.0,0.0,
1,1935710962.0,,-1.0,0.8,0.2,2458.0,-1.0,-1.0,2.0,0.0,0.0,1.0,1.0,-1.0,-1.0,5.0,3.0,-1.0,0.0,-1.0,3.0,5.0,0.6,-0.6,-1.0,1.0,82952.0,0.0,0.0,
2,1935710962.0,,-1.0,0.6,0.4,714.0,1.0,-1.0,2.0,0.0,0.0,2.0,3.0,-1.0,-1.0,4.0,6.0,1.0,0.0,-1.0,4.0,6.0,0.2,-0.2,-1.0,0.0,87916.0,0.0,0.0,
3,1935710962.0,,-1.0,0.7,0.3,487.0,-1.0,-1.0,1.0,1.0,0.0,3.0,2.0,-1.0,-1.0,1.0,2.0,-1.0,0.0,-1.0,1.0,2.0,0.4,-0.4,-1.0,0.0,91135.0,0.0,0.0,
4,1935710962.0,,-1.0,0.7,0.3,369.0,-1.0,-1.0,2.0,0.0,0.0,4.0,2.0,-1.0,-1.0,1.0,2.0,1.0,0.0,-1.0,1.0,2.0,0.4,-0.4,-1.0,0.0,94127.0,0.0,0.0,
5,1935710962.0,,-1.0,0.9,0.1,2330.0,1.0,-1.0,1.0,1.0,0.0,5.0,0.0,-1.0,-1.0,7.0,8.0,-1.0,0.0,-1.0,7.0,8.0,0.8,-0.8,-1.0,0.0,97003.0,0.0,0.0,
6,1935710962.0,,-1.0,0.8,0.2,1101.0,1.0,-1.0,1.0,1.0,0.0,6.0,1.0,-1.0,-1.0,5.0,3.0,1.0,0.0,-1.0,3.0,5.0,0.6,-0.6,-1.0,1.0,101838.0,0.0,0.0,
7,1935710962.0,,-1.0,0.6,0.4,1148.0,1.0,-1.0,1.0,1.0,0.0,7.0,3.0,-1.0,-1.0,4.0,6.0,-1.0,0.0,-1.0,4.0,6.0,0.2,-0.2,-1.0,0.0,105445.0,0.0,0.0,
8,1935710962.0,,-1.0,0.8,0.2,983.0,1.0,-1.0,1.0,1.0,0.0,8.0,1.0,-1.0,-1.0,5.0,3.0,1.0,0.0,-1.0,3.0,5.0,0.6,-0.6,-1.0,1.0,109098.0,0.0,0.0,
9,1935710962.0,,-1.0,0.9,0.1,2960.0,1.0,-1.0,1.0,1.0,0.0,9.0,0.0,-1.0,-1.0,8.0,7.0,1.0,0.0,-1.0,7.0,8.0,0.8,-0.8,-1.0,1.0,112587.0,0.0,0.0,
10,1935710962.0,,-1.0,0.7,0.3,793.0,-1.0,-1.0,1.0,1.0,0.0,10.0,2.0,-1.0,-1.0,1.0,2.0,-1.0,0.0,-1.0,1.0,2.0,0.4,-0.4,-1.0,0.0,118053.0,0.0,0.0,
11,1935710962.0,,-1.0,0.6,0.4,1210.0,1.0,-1.0,1.0,1.0,0.0,11.0,3.0,-1.0,-1.0,4.0,6.0,-1.0,0.0,-1.0,4.0,6.0,0.2,-0.2,-1.0,0.0,121352.0,0.0,0.0,
12,3313289158.0,,-1.0,0.6,0.4,6838.0,-1.0,-1.0,1.0,1.0,0.0,0.0,3.0,-1.0,-1.0,5.0,6.0,1.0,0.0,-1.0,6.0,5.0,0.2,-0.2,-1.0,1.0,60194.0,0.0,0.0,
13,3313289158.0,,-1.0,0.6,0.4,3790.0,1.0,-1.0,1.0,1.0,0.0,1.0,3.0,-1.0,-1.0,5.0,6.0,1.0,0.0,-1.0,6.0,5.0,0.2,-0.2,-1.0,1.0,69548.0,0.0,0.0,
14,3313289158.0,,-1.0,0.7,0.3,1447.0,1.0,-1.0,1.0,1.0,0.0,2.0,2.0,-1.0,-1.0,2.0,4.0,-1.0,0.0,-1.0,2.0,4.0,0.4,-0.4,-1.0,0.0,75845.0,0.0,0.0,
15,3313289158.0,,-1.0,0.8,0.2,2549.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,-1.0,-1.0,1.0,7.0,-1.0,0.0,-1.0,1.0,7.0,0.6,-0.6,-1.0,0.0,79799.0,0.0,0.0,
16,3313289158.0,,-1.0,0.8,0.2,1242.0,1.0,-1.0,1.0,1.0,0.0,4.0,1.0,-1.0,-1.0,1.0,7.0,-1.0,0.0,-1.0,1.0,7.0,0.6,-0.6,-1.0,0.0,84855.0,0.0,0.0,
17,3313289158.0,,-1.0,0.9,0.1,2470.0,-1.0,-1.0,1.0,1.0,0.0,5.0,0.0,-1.0,-1.0,8.0,3.0,-1.0,0.0,-1.0,8.0,3.0,0.8,-0.8,-1.0,0.0,88603.0,0.0,0.0,
18,3313289158.0,,-1.0,0.6,0.4,2235.0,-1.0,-1.0,2.0,0.0,0.0,6.0,3.0,-1.0,-1.0,6.0,5.0,1.0,0.0,-1.0,6.0,5.0,0.2,-0.2,-1.0,0.0,93578.0,0.0,0.0,
19,3313289158.0,,-1.0,0.9,0.1,1711.0,-1.0,-1.0,2.0,0.0,0.0,7.0,0.0,-1.0,-1.0,3.0,8.0,-1.0,0.0,-1.0,8.0,3.0,0.8,-0.8,-1.0,1.0,98321.0,0.0,0.0,
20,3313289158.0,,-1.0,0.8,0.2,1191.0,-1.0,-1.0,1.0,1.0,0.0,8.0,1.0,-1.0,-1.0,1.0,7.0,-1.0,0.0,-1.0,1.0,7.0,0.6,-0.6,-1.0,0.0,102538.0,0.0,0.0,
21,3313289158.0,,-1.0,0.7,0.3,1010.0,-1.0,-1.0,2.0,0.0,0.0,9.0,2.0,-1.0,-1.0,2.0,4.0,1.0,0.0,-1.0,2.0,4.0,0.4,-0.4,-1.0,0.0,106237.0,0.0,0.0,
22,1935710962.0,,0.0,0.7,0.2,1867.0,1.0,1.0,2.0,0.0,1.0,0.0,-1.0,7.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,-0.6,0.0,1.0,166470.0,-1.0,0.0,
23,3313289158.0,,-1.0,0.7,0.3,915.0,1.0,-1.0,2.0,0.0,0.0,10.0,2.0,-1.0,-1.0,4.0,2.0,-1.0,0.0,-1.0,2.0,4.0,0.4,-0.4,-1.0,1.0,109753.0,0.0,0.0,
24,1935710962.0,,0.0,0.1,0.2,1693.0,-1.0,-1.0,2.0,1.0,1.0,1.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.8,-0.6,0.0,0.0,170841.0,-1.0,0.0,
25,3313289158.0,,-1.0,0.9,0.1,1351.0,1.0,-1.0,1.0,1.0,0.0,11.0,0.0,-1.0,-1.0,8.0,3.0,-1.0,0.0,-1.0,8.0,3.0,0.8,-0.8,-1.0,0.0,113174.0,0.0,0.0,
26,1935710962.0,,0.0,0.2,0.3,2959.0,-1.0,-1.0,1.0,0.0,1.0,2.0,-1.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.4,0.0,0.0,175040.0,-1.0,0.0,
27,1935710962.0,,0.0,0.2,0.0,1220.0,-1.0,-1.0,1.0,1.0,1.0,3.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.6,-1.0,0.0,0.0,180503.0,-1.0,0.0,
28,1935710962.0,,0.0,0.3,0.1,1299.0,-1.0,-1.0,1.0,1.0,1.0,4.0,-1.0,3.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.4,-0.8,0.0,1.0,184228.0,-1.0,0.0,
29,1935710962.0,,0.0,0.1,0.1,1252.0,-1.0,-1.0,1.0,1.0,1.0,5.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-0.8,0.0,0.0,188032.0,-1.0,0.0,
30,1935710962.0,,0.0,0.3,0.3,1095.0,-1.0,-1.0,1.0,1.0,1.0,6.0,-1.0,3.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.4,-0.4,0.0,0.0,191787.0,-1.0,0.0,
31,1935710962.0,,0.0,0.3,0.2,1103.0,-1.0,-1.0,1.0,1.0,1.0,7.0,-1.0,3.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.4,-0.6,0.0,1.0,195385.0,-1.0,0.0,
32,1935710962.0,,0.0,0.6,0.2,743.0,1.0,-1.0,1.0,1.0,1.0,8.0,-1.0,6.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2,-0.6,0.0,0.0,198991.0,-1.0,0.0,
33,1935710962.0,,0.0,0.4,0.3,1023.0,1.0,-1.0,1.0,1.0,1.0,9.0,-1.0,4.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.2,-0.4,0.0,0.0,202239.0,-1.0,0.0,
34,1935710962.0,,0.0,0.9,0.1,1419.0,1.0,-1.0,1.0,1.0,1.0,10.0,-1.0,9.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.8,0.0,1.0,205765.0,-1.0,0.0,
35,3313289158.0,,0.0,0.9,0.3,3719.0,1.0,1.0,2.0,0.0,1.0,0.0,-1.0,9.0,3.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.4,0.0,0.0,143435.0,-1.0,0.0,
36,8114113828.0,,-1.0,0.6,0.4,2398.0,-1.0,-1.0,1.0,1.0,0.0,0.0,3.0,-1.0,-1.0,5.0,8.0,-1.0,0.0,-1.0,5.0,8.0,0.2,-0.2,-1.0,0.0,97787.0,0.0,0.0,
37,1935710962.0,,0.0,0.4,0.0,1961.0,-1.0,-1.0,2.0,0.0,1.0,11.0,-1.0,4.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.2,-1.0,0.0,0.0,209687.0,-1.0,0.0,
38,3313289158.0,,0.0,0.9,0.1,1304.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,9.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.8,1.0,0.0,149659.0,-1.0,0.0,
39,8114113828.0,,-1.0,0.8,0.2,2722.0,-1.0,-1.0,2.0,0.0,0.0,1.0,1.0,-1.0,-1.0,3.0,2.0,1.0,0.0,-1.0,3.0,2.0,0.6,-0.6,-1.0,0.0,102735.0,0.0,0.0,
40,8114113828.0,,-1.0,0.8,0.2,2253.0,-1.0,-1.0,2.0,0.0,0.0,2.0,1.0,-1.0,-1.0,2.0,3.0,-1.0,0.0,-1.0,3.0,2.0,0.6,-0.6,-1.0,1.0,107985.0,0.0,0.0,
41,3313289158.0,,0.0,0.2,0.3,8380.0,-1.0,-1.0,2.0,1.0,1.0,2.0,-1.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.4,0.0,1.0,153468.0,-1.0,0.0,
42,8114113828.0,,-1.0,0.9,0.1,1175.0,-1.0,-1.0,2.0,0.0,0.0,3.0,0.0,-1.0,-1.0,7.0,4.0,-1.0,0.0,-1.0,4.0,7.0,0.8,-0.8,-1.0,1.0,112769.0,0.0,0.0,
43,8114113828.0,,-1.0,0.7,0.3,1253.0,-1.0,-1.0,2.0,0.0,0.0,4.0,2.0,-1.0,-1.0,6.0,1.0,1.0,0.0,-1.0,6.0,1.0,0.4,-0.4,-1.0,0.0,116469.0,0.0,0.0,
44,3313289158.0,,0.0,0.7,0.2,3142.0,1.0,1.0,1.0,1.0,1.0,3.0,-1.0,7.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,-0.6,0.0,0.0,164351.0,-1.0,0.0,
45,8114113828.0,,-1.0,0.6,0.4,2061.0,-1.0,-1.0,2.0,0.0,0.0,5.0,3.0,-1.0,-1.0,5.0,8.0,1.0,0.0,-1.0,5.0,8.0,0.2,-0.2,-1.0,0.0,120251.0,0.0,0.0,
46,3313289158.0,,0.0,0.6,0.3,1314.0,1.0,-1.0,1.0,1.0,1.0,4.0,-1.0,6.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2,-0.4,0.0,0.0,169998.0,-1.0,0.0,
47,8114113828.0,,-1.0,0.6,0.4,871.0,-1.0,-1.0,2.0,0.0,0.0,6.0,3.0,-1.0,-1.0,8.0,5.0,-1.0,0.0,-1.0,5.0,8.0,0.2,-0.2,-1.0,1.0,124825.0,0.0,0.0,
48,3313289158.0,,0.0,0.1,0.1,1765.0,-1.0,-1.0,1.0,1.0,1.0,5.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.8,-0.8,0.0,1.0,173815.0,-1.0,0.0,
49,8114113828.0,,-1.0,0.8,0.2,892.0,-1.0,-1.0,1.0,1.0,0.0,7.0,1.0,-1.0,-1.0,2.0,3.0,1.0,0.0,-1.0,3.0,2.0,0.6,-0.6,-1.0,1.0,128218.0,0.0,0.0,
50,3313289158.0,,0.0,0.2,0.2,1714.0,-1.0,-1.0,1.0,1.0,1.0,6.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.6,0.0,0.0,178084.0,-1.0,0.0,
51,8114113828.0,,-1.0,0.7,0.3,1011.0,-1.0,-1.0,1.0,1.0,0.0,8.0,2.0,-1.0,-1.0,1.0,6.0,1.0,0.0,-1.0,6.0,1.0,0.4,-0.4,-1.0,1.0,131621.0,0.0,0.0,
52,3313289158.0,,0.0,1.0,0.0,1149.0,1.0,-1.0,1.0,1.0,1.0,7.0,-1.0,10.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,182301.0,-1.0,0.0,
53,8114113828.0,,-1.0,0.9,0.1,1124.0,-1.0,-1.0,2.0,0.0,0.0,9.0,0.0,-1.0,-1.0,4.0,7.0,1.0,0.0,-1.0,4.0,7.0,0.8,-0.8,-1.0,0.0,135148.0,0.0,0.0,
54,3313289158.0,,0.0,0.9,0.2,1873.0,1.0,1.0,1.0,1.0,1.0,8.0,-1.0,9.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.6,0.0,0.0,185952.0,-1.0,0.0,
55,8114113828.0,,-1.0,0.7,0.3,1004.0,-1.0,-1.0,1.0,1.0,0.0,10.0,2.0,-1.0,-1.0,6.0,1.0,-1.0,0.0,-1.0,6.0,1.0,0.4,-0.4,-1.0,0.0,138788.0,0.0,0.0,
56,8114113828.0,,-1.0,0.9,0.1,898.0,1.0,-1.0,1.0,1.0,0.0,11.0,0.0,-1.0,-1.0,4.0,7.0,-1.0,0.0,-1.0,4.0,7.0,0.8,-0.8,-1.0,0.0,142318.0,0.0,0.0,
57,3313289158.0,,0.0,0.8,0.0,1687.0,1.0,-1.0,1.0,1.0,1.0,9.0,-1.0,8.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,0.0,0.0,190329.0,-1.0,0.0,
58,3313289158.0,,0.0,0.9,0.1,1464.0,1.0,-1.0,1.0,1.0,1.0,10.0,-1.0,9.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.8,0.0,0.0,194520.0,-1.0,0.0,
59,3313289158.0,,0.0,0.9,0.0,1375.0,1.0,-1.0,1.0,1.0,1.0,11.0,-1.0,9.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-1.0,0.0,0.0,198487.0,-1.0,0.0,
60,4769359215.0,,-1.0,0.9,0.1,2776.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,5.0,8.0,-1.0,0.0,-1.0,5.0,8.0,0.8,-0.8,-1.0,0.0,184748.0,0.0,0.0,
61,4769359215.0,,-1.0,0.7,0.3,2675.0,1.0,-1.0,2.0,0.0,0.0,1.0,2.0,-1.0,-1.0,1.0,3.0,1.0,0.0,-1.0,1.0,3.0,0.4,-0.4,-1.0,0.0,190080.0,0.0,0.0,
62,4769359215.0,,-1.0,0.6,0.4,2373.0,1.0,-1.0,2.0,0.0,0.0,2.0,3.0,-1.0,-1.0,7.0,2.0,1.0,0.0,-1.0,7.0,2.0,0.2,-0.2,-1.0,0.0,195270.0,0.0,0.0,
63,4769359215.0,,-1.0,0.8,0.2,1614.0,-1.0,-1.0,2.0,0.0,0.0,3.0,1.0,-1.0,-1.0,6.0,4.0,-1.0,0.0,-1.0,4.0,6.0,0.6,-0.6,-1.0,1.0,200157.0,0.0,0.0,
64,4769359215.0,,-1.0,0.8,0.2,1701.0,1.0,-1.0,1.0,1.0,0.0,4.0,1.0,-1.0,-1.0,4.0,6.0,-1.0,0.0,-1.0,4.0,6.0,0.6,-0.6,-1.0,0.0,204286.0,0.0,0.0,
65,1935710962.0,,2.0,0.1,0.0,8580.0,1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,1.0,0.0,296348.0,10.0,0.21,
66,4769359215.0,,-1.0,0.8,0.2,954.0,-1.0,-1.0,2.0,0.0,0.0,5.0,1.0,-1.0,-1.0,6.0,4.0,-1.0,0.0,-1.0,4.0,6.0,0.6,-0.6,-1.0,1.0,208505.0,0.0,0.0,
67,1935710962.0,,2.0,0.3,0.0,3194.0,1.0,-1.0,85.0,0.0,1.0,1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.4,-1.0,0.0,0.0,305632.0,55.0,0.41,
68,4769359215.0,,-1.0,0.9,0.1,814.0,-1.0,-1.0,2.0,0.0,0.0,6.0,0.0,-1.0,-1.0,8.0,5.0,-1.0,0.0,-1.0,5.0,8.0,0.8,-0.8,-1.0,1.0,211973.0,0.0,0.0,
69,8114113828.0,,0.0,0.9,0.1,3670.0,-1.0,1.0,2.0,0.0,1.0,0.0,-1.0,9.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.8,0.0,1.0,198300.0,-1.0,0.0,
70,1935710962.0,,2.0,0.6,0.0,2534.0,1.0,-1.0,80.0,0.0,1.0,2.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2,-1.0,0.0,0.0,309530.0,20.0,0.56,
71,4769359215.0,,-1.0,0.6,0.4,625.0,1.0,-1.0,1.0,1.0,0.0,7.0,3.0,-1.0,-1.0,2.0,7.0,1.0,0.0,-1.0,7.0,2.0,0.2,-0.2,-1.0,1.0,215298.0,0.0,0.0,
72,1935710962.0,,2.0,0.0,0.0,3241.0,1.0,-1.0,0.0,1.0,1.0,3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,312767.0,0.0,0.75,
73,4769359215.0,,-1.0,0.7,0.3,922.0,1.0,-1.0,1.0,1.0,0.0,8.0,2.0,-1.0,-1.0,1.0,3.0,-1.0,0.0,-1.0,1.0,3.0,0.4,-0.4,-1.0,0.0,218441.0,0.0,0.0,
74,8114113828.0,,0.0,0.6,0.1,4709.0,-1.0,-1.0,2.0,0.0,1.0,1.0,-1.0,6.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2,-0.8,0.0,1.0,204500.0,-1.0,0.0,
75,3313289158.0,,2.0,0.1,0.0,13848.0,-1.0,-1.0,100.0,0.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,0.0,0.0,244616.0,90.0,0.61,
76,1935710962.0,,2.0,0.7,0.0,3179.0,1.0,-1.0,95.0,0.0,1.0,4.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,-1.0,0.0,0.0,316713.0,25.0,0.86,
77,4769359215.0,,-1.0,0.6,0.4,570.0,-1.0,-1.0,1.0,1.0,0.0,9.0,3.0,-1.0,-1.0,7.0,2.0,-1.0,0.0,-1.0,7.0,2.0,0.2,-0.2,-1.0,0.0,221873.0,0.0,0.0,
78,4769359215.0,,-1.0,0.7,0.3,794.0,-1.0,-1.0,2.0,0.0,0.0,10.0,2.0,-1.0,-1.0,3.0,1.0,-1.0,0.0,-1.0,1.0,3.0,0.4,-0.4,-1.0,1.0,224953.0,0.0,0.0,
79,1935710962.0,,2.0,0.8,0.0,3682.0,-1.0,-1.0,10.0,0.0,1.0,5.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,0.0,0.0,320597.0,70.0,0.17,
80,8114113828.0,,0.0,0.9,0.1,3652.0,1.0,-1.0,1.0,1.0,1.0,2.0,-1.0,9.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.8,1.0,0.0,211733.0,-1.0,0.0,
81,4769359215.0,,-1.0,0.9,0.1,375.0,-1.0,-1.0,2.0,0.0,0.0,11.0,0.0,-1.0,-1.0,5.0,8.0,1.0,0.0,-1.0,5.0,8.0,0.8,-0.8,-1.0,0.0,228260.0,0.0,0.0,
82,3313289158.0,,2.0,0.0,0.0,6876.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,259168.0,0.0,0.17,
83,8114113828.0,,0.0,0.6,0.4,3909.0,-1.0,1.0,1.0,1.0,1.0,3.0,-1.0,6.0,4.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.2,-0.2,1.0,1.0,217915.0,-1.0,0.0,
84,3313289158.0,,2.0,0.1,0.0,7217.0,1.0,-1.0,10.0,1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,1.0,0.0,266749.0,0.0,0.12,
85,8114113828.0,,0.0,1.0,0.0,2035.0,1.0,-1.0,1.0,1.0,1.0,4.0,-1.0,10.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,224339.0,-1.0,0.0,
86,8114113828.0,,0.0,0.2,0.1,2782.0,-1.0,-1.0,2.0,0.0,1.0,5.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.8,0.0,1.0,228883.0,-1.0,0.0,
87,3313289158.0,,2.0,0.3,0.0,6808.0,-1.0,-1.0,100.0,0.0,1.0,3.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.4,-1.0,0.0,0.0,274671.0,70.0,0.82,
88,8114113828.0,,0.0,0.9,0.2,2599.0,1.0,1.0,2.0,0.0,1.0,6.0,-1.0,9.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.6,0.0,1.0,234182.0,-1.0,0.0,
89,3313289158.0,,2.0,0.8,0.0,5482.0,1.0,-1.0,0.0,0.0,1.0,4.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,0.0,0.0,282186.0,80.0,0.97,
90,8114113828.0,,0.0,0.7,0.0,1943.0,1.0,-1.0,1.0,1.0,1.0,7.0,-1.0,7.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.4,-1.0,0.0,1.0,239290.0,-1.0,0.0,
91,3313289158.0,,2.0,0.7,0.0,4158.0,-1.0,-1.0,100.0,0.0,1.0,5.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,-1.0,0.0,0.0,288371.0,30.0,0.55,
92,8114113828.0,,0.0,0.7,0.3,3653.0,1.0,-1.0,1.0,1.0,1.0,8.0,-1.0,7.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,-0.4,0.0,0.0,243756.0,-1.0,0.0,
93,1935710962.0,,-1.0,0.7,0.3,1599.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,3.0,9.0,10.0,-1.0,1.0,0.0,9.0,10.0,0.4,-0.4,-1.0,0.0,356858.0,0.0,0.0,
94,1935710962.0,,-1.0,0.9,0.1,1188.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,7.0,16.0,1.0,2.0,0.0,16.0,7.0,0.8,-0.8,-1.0,1.0,360962.0,0.0,0.0,
95,8114113828.0,,0.0,0.7,0.1,3458.0,-1.0,-1.0,1.0,1.0,1.0,9.0,-1.0,7.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.4,-0.8,0.0,1.0,249924.0,-1.0,0.0,
96,1935710962.0,,-1.0,0.6,0.4,1234.0,1.0,-1.0,2.0,0.0,1.0,2.0,3.0,6.0,4.0,13.0,5.0,-1.0,3.0,0.0,5.0,13.0,0.2,-0.2,-1.0,1.0,364656.0,0.0,0.0,
97,8114113828.0,,0.0,0.8,0.2,3312.0,1.0,1.0,1.0,1.0,1.0,10.0,-1.0,8.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-0.6,0.0,0.0,255904.0,-1.0,0.0,
98,1935710962.0,,-1.0,0.8,0.2,1173.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,8.0,2.0,1.0,15.0,1.0,4.0,0.0,1.0,15.0,0.6,-0.6,-1.0,0.0,368397.0,0.0,0.0,
99,3313289158.0,,-1.0,0.7,0.3,1576.0,1.0,-1.0,1.0,1.0,1.0,0.0,2.0,7.0,3.0,3.0,16.0,1.0,1.0,0.0,16.0,3.0,0.4,-0.4,-1.0,1.0,309855.0,0.0,0.0,
100,1935710962.0,,-1.0,0.8,0.2,848.0,-1.0,1.0,2.0,0.0,1.0,4.0,1.0,8.0,2.0,15.0,1.0,-1.0,3.0,0.0,1.0,15.0,0.6,-0.6,-1.0,1.0,372076.0,0.0,0.0,
101,8114113828.0,,0.0,0.3,0.2,2994.0,1.0,-1.0,1.0,1.0,1.0,11.0,-1.0,3.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.4,-0.6,0.0,1.0,261758.0,-1.0,0.0,
102,1935710962.0,,-1.0,0.6,0.4,1238.0,1.0,1.0,2.0,0.0,1.0,5.0,3.0,6.0,4.0,5.0,13.0,1.0,4.0,0.0,5.0,13.0,0.2,-0.2,-1.0,0.0,375429.0,0.0,0.0,
103,3313289158.0,,-1.0,0.6,0.4,1804.0,-1.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,4.0,14.0,9.0,-1.0,0.0,0.0,9.0,14.0,0.2,-0.2,-1.0,1.0,313943.0,0.0,0.0,
104,8185365222.0,,-1.0,0.7,0.3,4581.0,1.0,-1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,5.0,6.0,-1.0,0.0,-1.0,5.0,6.0,0.4,-0.4,-1.0,0.0,186339.0,0.0,0.0,
105,1935710962.0,,-1.0,0.9,0.1,1115.0,1.0,-1.0,1.0,1.0,1.0,6.0,0.0,9.0,1.0,16.0,7.0,-1.0,5.0,0.0,16.0,7.0,0.8,-0.8,-1.0,0.0,379174.0,0.0,0.0,
106,3313289158.0,,-1.0,0.7,0.3,3755.0,1.0,-1.0,2.0,0.0,1.0,2.0,2.0,7.0,3.0,3.0,16.0,-1.0,1.0,0.0,16.0,3.0,0.4,-0.4,-1.0,1.0,318252.0,0.0,0.0,
