,sub_id,phase,p1,p2,rtime,out,cfout,cho,corr,trial,cond,chose_right,rew,sess,op1,op2,ev1,ev2,catch,reversed
32,218994630.0,LE,0.6,0.4,3715.0,-1.0,-1.0,2.0,0.0,1.0,1.0,1.0,0.0,-1.0,E,E,0.2,-0.2,0.0,0.0
33,7919854825.0,LE,0.6,0.4,1757.0,1.0,-1.0,2.0,0.0,1.0,1.0,1.0,0.0,-1.0,E,E,0.2,-0.2,0.0,0.0
34,218994630.0,LE,0.6,0.4,2747.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,-1.0,E,E,0.2,-0.2,0.0,1.0
35,5967314420.0,ES,0.9,0.5,2193.0,1.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,-1.0,E,S,0.8,0.0,0.0,1.0
36,7919854825.0,LE,0.6,0.4,1456.0,1.0,-1.0,1.0,1.0,2.0,1.0,0.0,0.0,-1.0,E,E,0.2,-0.2,0.0,0.0
37,218994630.0,LE,0.6,0.4,1349.0,-1.0,-1.0,2.0,0.0,3.0,1.0,1.0,0.0,-1.0,E,E,0.2,-0.2,0.0,0.0
38,9923207338.0,ES,0.9,0.4,2897.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,E,S,0.8,-0.2,0.0,0.0
39,7919854825.0,LE,0.6,0.4,1104.0,-1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,-1.0,E,E,0.2,-0.2,0.0,0.0
40,5967314420.0,ES,0.9,0.0,4932.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,E,S,0.8,-1.0,0.0,1.0
41,9923207338.0,ES,0.9,0.0,1746.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,E,S,0.8,-1.0,0.0,1.0
42,218994630.0,LE,0.6,0.4,1864.0,-1.0,-1.0,1.0,1.0,4.0,1.0,0.0,0.0,-1.0,E,E,0.2,-0.2,0.0,0.0
43,7919854825.0,LE,0.6,0.4,914.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,-1.0,E,E,0.2,-0.2,0.0,1.0
44,9923207338.0,ES,0.9,0.3,896.0,1.0,-1.0,1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,E,S,0.8,-0.4,0.0,1.0
45,5967314420.0,ES,0.9,0.3,2143.0,-1.0,1.0,2.0,0.0,2.0,-1.0,1.0,0.0,-1.0,E,S,0.8,-0.4,0.0,0.0
46,218994630.0,LE,0.9,0.1,2433.0,1.0,-1.0,1.0,1.0,5.0,0.0,1.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
47,9923207338.0,ES,0.9,0.1,965.0,1.0,-1.0,1.0,1.0,3.0,-1.0,0.0,0.0,-1.0,E,S,0.8,-0.8,0.0,0.0
48,7919854825.0,LE,0.9,0.1,1458.0,-1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
49,5967314420.0,ES,0.9,0.2,1877.0,-1.0,1.0,2.0,0.0,3.0,-1.0,1.0,0.0,-1.0,E,S,0.8,-0.6,0.0,0.0
50,9923207338.0,ES,0.9,0.2,688.0,1.0,-1.0,1.0,1.0,4.0,-1.0,0.0,0.0,-1.0,E,S,0.8,-0.6,0.0,0.0
51,218994630.0,LE,0.9,0.1,1061.0,1.0,-1.0,1.0,1.0,6.0,0.0,0.0,0.0,-1.0,E,E,0.8,-0.8,0.0,0.0
52,5967314420.0,ES,0.9,0.1,1802.0,1.0,-1.0,1.0,1.0,4.0,-1.0,0.0,0.0,-1.0,E,S,0.8,-0.8,0.0,0.0
53,9923207338.0,ES,0.9,0.5,797.0,-1.0,1.0,2.0,0.0,5.0,-1.0,0.0,0.0,-1.0,E,S,0.8,0.0,0.0,1.0
54,7919854825.0,LE,0.9,0.1,2351.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,-1.0,E,E,0.8,-0.8,0.0,0.0
55,218994630.0,LE,0.9,0.1,852.0,1.0,-1.0,1.0,1.0,7.0,0.0,1.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
56,9923207338.0,0.0,0.6,0.1,1050.0,-1.0,-1.0,1.0,1.0,6.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.2,-0.8,1.0,1.0
57,5967314420.0,ES,0.9,0.4,1779.0,1.0,1.0,2.0,0.0,5.0,-1.0,1.0,0.0,-1.0,E,S,0.8,-0.2,0.0,0.0
58,7919854825.0,LE,0.9,0.1,1141.0,1.0,-1.0,1.0,1.0,7.0,0.0,1.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
59,3881872107.0,ES,0.9,0.5,3072.0,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,E,S,0.8,0.0,0.0,1.0
60,9923207338.0,ES,0.1,0.5,869.0,1.0,-1.0,2.0,1.0,7.0,-1.0,1.0,0.0,-1.0,E,S,-0.8,0.0,0.0,0.0
61,218994630.0,LE,0.9,0.1,844.0,-1.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
62,5967314420.0,0.0,0.9,0.3,1571.0,-1.0,1.0,1.0,1.0,6.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.8,-0.4,1.0,0.0
63,7919854825.0,LE,0.9,0.1,1306.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
64,4042033537.0,LE,0.9,0.1,6755.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
65,9923207338.0,ES,0.1,0.2,1147.0,-1.0,-1.0,1.0,0.0,8.0,-1.0,1.0,0.0,-1.0,E,S,-0.8,-0.6,0.0,1.0
66,3881872107.0,ES,0.9,0.2,2732.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,E,S,0.8,-0.6,0.0,0.0
67,5967314420.0,ES,0.1,0.1,1306.0,-1.0,-1.0,1.0,1.0,7.0,-1.0,1.0,0.0,-1.0,E,S,-0.8,-0.8,0.0,1.0
68,218994630.0,LE,0.9,0.1,2650.0,-1.0,-1.0,2.0,0.0,9.0,0.0,0.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
69,9923207338.0,ES,0.1,0.1,1137.0,-1.0,-1.0,1.0,1.0,9.0,-1.0,0.0,0.0,-1.0,E,S,-0.8,-0.8,0.0,0.0
70,7919854825.0,LE,0.9,0.1,916.0,-1.0,-1.0,2.0,0.0,9.0,0.0,0.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
71,5967314420.0,ES,0.1,0.3,1193.0,-1.0,-1.0,1.0,0.0,8.0,-1.0,1.0,0.0,-1.0,E,S,-0.8,-0.4,0.0,1.0
72,3881872107.0,ES,0.9,0.0,2257.0,-1.0,-1.0,1.0,1.0,2.0,-1.0,0.0,0.0,-1.0,E,S,0.8,-1.0,0.0,0.0
73,9923207338.0,ES,0.1,0.4,884.0,-1.0,1.0,1.0,0.0,10.0,-1.0,0.0,0.0,-1.0,E,S,-0.8,-0.2,0.0,0.0
