subject,exp_num,RT,p,modality
131,6,868.5,0.9,ED_e
131,6,734,0.9,EE
132,6,920.5,0,ED_d
132,6,975,0.1,ED_d
132,6,1152.5,0.2,ED_d
132,6,952,0.3,ED_d
132,6,1113.5,0.4,ED_d
132,6,1250,0.5,ED_d
132,6,1386,0.6,ED_d
132,6,1252,0.7,ED_d
132,6,1164,0.8,ED_d
132,6,1099.5,0.9,ED_d
132,6,1006.5,1,ED_d
132,6,1108.5,0.1,ED_e
132,6,902,0.1,EE
132,6,1092,0.2,ED_e
132,6,748,0.2,EE
132,6,1101,0.3,ED_e
132,6,810,0.3,EE
132,6,1132,0.4,ED_e
132,6,837,0.4,EE
132,6,1003.5,0.6,ED_e
132,6,803,0.6,EE
132,6,1068.5,0.7,ED_e
132,6,860,0.7,EE
132,6,1124.5,0.8,ED_e
132,6,786,0.8,EE
132,6,1189,0.9,ED_e
132,6,922,0.9,EE
133,6,881.5,0,ED_d
133,6,904.5,0.1,ED_d
133,6,934,0.2,ED_d
133,6,956.5,0.3,ED_d
133,6,934,0.4,ED_d
133,6,1134.5,0.5,ED_d
133,6,1193.5,0.6,ED_d
133,6,967.5,0.7,ED_d
133,6,999.5,0.8,ED_d
133,6,966.5,0.9,ED_d
133,6,758,1,ED_d
133,6,1274,0.1,ED_e
133,6,1194,0.1,EE
133,6,962,0.2,ED_e
133,6,1262,0.2,EE
133,6,835,0.3,ED_e
133,6,1013.5,0.3,EE
133,6,944,0.4,ED_e
133,6,1141,0.4,EE
133,6,769.5,0.6,ED_e
133,6,1233.5,0.6,EE
133,6,830.5,0.7,ED_e
133,6,892.5,0.7,EE
133,6,1241,0.8,ED_e
133,6,1293,0.8,EE
133,6,1127.5,0.9,ED_e
133,6,1120,0.9,EE
134,6,1141.5,0,ED_d
134,6,1349.5,0.1,ED_d
134,6,1539,0.2,ED_d
134,6,1253,0.3,ED_d
134,6,1492.5,0.4,ED_d
134,6,1421,0.5,ED_d
134,6,1144.5,0.6,ED_d
134,6,1546,0.7,ED_d
134,6,1207.5,0.8,ED_d
134,6,1183,0.9,ED_d
134,6,997.5,1,ED_d
134,6,1363.5,0.1,ED_e
134,6,1214,0.1,EE
134,6,1323,0.2,ED_e
134,6,1497,0.2,EE
134,6,1142.5,0.3,ED_e
134,6,925,0.3,EE
134,6,1341,0.4,ED_e
134,6,1193,0.4,EE
134,6,1158.5,0.6,ED_e
134,6,2226,0.6,EE
134,6,1332,0.7,ED_e
134,6,1156.5,0.7,EE
134,6,1117.5,0.8,ED_e
134,6,1286,0.8,EE
134,6,1488,0.9,ED_e
134,6,1229,0.9,EE
135,6,1137,0,ED_d
135,6,1149,0.1,ED_d
135,6,1334,0.2,ED_d
135,6,1226,0.3,ED_d
135,6,1369,0.4,ED_d
135,6,1897,0.5,ED_d
135,6,1338.5,0.6,ED_d
135,6,1248.5,0.7,ED_d
135,6,1188,0.8,ED_d
135,6,1191,0.9,ED_d
135,6,1143.5,1,ED_d
135,6,1425,0.1,ED_e
135,6,NaN,0.1,EE
135,6,1344.5,0.2,ED_e
135,6,2025.5,0.2,EE
135,6,1106,0.3,ED_e
135,6,1697,0.3,EE
135,6,1128,0.4,ED_e
135,6,1602.5,0.4,EE
135,6,1081,0.6,ED_e
135,6,1620,0.6,EE
135,6,1333,0.7,ED_e
135,6,1493,0.7,EE
135,6,1302.5,0.8,ED_e
135,6,1451,0.8,EE
135,6,1365,0.9,ED_e
135,6,1255.5,0.9,EE
136,6,1239.5,0,ED_d
136,6,1146.5,0.1,ED_d
136,6,2059,0.2,ED_d
136,6,1309,0.3,ED_d
136,6,1547.5,0.4,ED_d
136,6,1549,0.5,ED_d
136,6,1335,0.6,ED_d
136,6,1171,0.7,ED_d
136,6,1219.5,0.8,ED_d
136,6,1284.5,0.9,ED_d
136,6,1086.5,1,ED_d
136,6,1140,0.1,ED_e
136,6,1241,0.1,EE
136,6,1971.5,0.2,ED_e
136,6,1773,0.2,EE
136,6,1341.5,0.3,ED_e
136,6,2478,0.3,EE
136,6,1126,0.4,ED_e
136,6,3300,0.4,EE
136,6,1100,0.6,ED_e
136,6,1658.5,0.6,EE
136,6,2461.5,0.7,ED_e
136,6,2116,0.7,EE
136,6,1443.5,0.8,ED_e
136,6,1083,0.8,EE
136,6,1286.5,0.9,ED_e
136,6,1294,0.9,EE
137,6,991.5,0,ED_d
137,6,1089.5,0.1,ED_d
137,6,1020,0.2,ED_d
137,6,1143.5,0.3,ED_d
137,6,1027.5,0.4,ED_d
137,6,1036.5,0.5,ED_d
137,6,1016.5,0.6,ED_d
137,6,922.5,0.7,ED_d
137,6,986.5,0.8,ED_d
137,6,950.5,0.9,ED_d
137,6,821.5,1,ED_d
137,6,1020.5,0.1,ED_e
137,6,726,0.1,EE
137,6,1050,0.2,ED_e
137,6,739,0.2,EE
137,6,918.5,0.3,ED_e
137,6,741,0.3,EE
137,6,1010.5,0.4,ED_e
137,6,807,0.4,EE
137,6,1045,0.6,ED_e
137,6,832,0.6,EE
137,6,1001.5,0.7,ED_e
137,6,772,0.7,EE
137,6,987.5,0.8,ED_e
137,6,868.5,0.8,EE
137,6,1028,0.9,ED_e
137,6,878,0.9,EE
138,6,1157,0,ED_d
138,6,1180.5,0.1,ED_d
138,6,1219.5,0.2,ED_d
138,6,1096,0.3,ED_d
138,6,1476,0.4,ED_d
138,6,1354,0.5,ED_d
138,6,1307,0.6,ED_d
138,6,1513.5,0.7,ED_d
138,6,1092,0.8,ED_d
138,6,1226.5,0.9,ED_d
138,6,941,1,ED_d
138,6,1785.5,0.1,ED_e
138,6,1020,0.1,EE
138,6,1356.5,0.2,ED_e
138,6,1494,0.2,EE
138,6,360.5,0.3,ED_e
138,6,1211.5,0.3,EE
138,6,329,0.4,ED_e
138,6,860,0.4,EE
138,6,649.5,0.6,ED_e
138,6,786,0.6,EE
138,6,1421,0.7,ED_e
138,6,1459.5,0.7,EE
138,6,1519.5,0.8,ED_e
138,6,1656,0.8,EE
138,6,1138.5,0.9,ED_e
138,6,1693,0.9,EE
