session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5dc99ba527a2676a6d239a6e,597b92f0a33b0d0001fd3d90,RETURNED,2019-11-11 17:34:34.466000,,51564878.525156,66,1123,9,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5dc99ba532b0ad6c153506c8,5d355267cf37440001b15e34,APPROVED,2019-11-11 17:34:33.497000,2019-11-11 18:02:57.763000,1704.266,,235,13,88,2019-11-11 18:12:21.415000,RNFS5HP5,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,3.28
5dc99ba56ff9eb6c54e3d3cf,5a8adbd3f1408d000176a8d5,APPROVED,2019-11-11 17:34:29.022000,2019-11-11 18:12:27.491000,2278.469,53,567,0,100,2019-11-11 18:13:11.497000,RNFS5HP5,Portugal,Portugal,Full-Time,Portuguese,Portugal,Female,No,3.72
5dc99ba5a4cc426b1f211834,5db74911fe9521000b21f667,APPROVED,2019-11-11 17:34:29.428000,2019-11-11 18:11:50.889000,2241.461,20,276,2,100,2019-11-11 18:12:22.823000,RNFS5HP5,Poland,Poland,Full-Time,Polish,Poland,Male,Yes,4.41
5dc99ba5e41a9f6b0991b0c3,56f7982b35c4760006278c61,APPROVED,2019-11-11 17:34:31.003000,2019-11-11 18:27:12.625000,3161.622,34,1073,13,98,2019-11-11 18:34:48.952000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED,4.46
5dc99ba64614876b3408ebe5,5d3642ce1b1b1e00154daf05,TIMED-OUT,2019-11-11 17:34:30.460000,,51564882.624138,27,279,2,100,,,Portugal,Portugal,Full-Time,Portuguese,Portugal,Male,Yes,NULL
5dc99ba64614876b3408ebe6,5ce1753c58949f0018561140,APPROVED,2019-11-11 17:34:34.537000,2019-11-11 18:13:08.635000,2314.098,20,259,2,100,2019-11-11 18:34:50.085000,RNFS5HP5,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes,4.54
5dc99ba66bba9b6b01e2a06b,58433bcdc731e500012e2f4b,APPROVED,2019-11-11 17:34:33.536000,2019-11-11 18:07:30.920000,1977.384,38,279,3,98,2019-11-11 18:12:24.616000,RNFS5HP5,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,United Kingdom,Female,No,3.67
5dc99ba70d41f86ce99eac13,5d3532fb6178c20018195407,APPROVED,2019-11-11 17:34:39.693000,2019-11-11 18:19:13.158000,2673.465,24,331,0,100,2019-11-11 18:34:51.024000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED,4.02
5dc99ba728e0d57c24447a86,5d7970b97799cf001ab0bd5c,APPROVED,2019-11-11 17:43:51.687000,2019-11-11 18:36:38.586000,3166.899,46,334,1,100,2019-11-11 18:39:55.242000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED,3.11
