session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5d724dd6feb6240017e67a44,5cc1f4d8ef7ba20017330c2a,APPROVED,2019-09-06 12:15:41.381000,2019-09-06 12:45:55.545000,1814.164,26,62,0,100,2019-09-06 16:08:32.730000,RNFS5HP5,Slovenia,Slovenia,DATA EXPIRED,Slovenian,Slovenia,Male,DATA EXPIRED,4.64
5d724de5dee4ed0001ab7ba3,5ca774778d77140001bac224,RETURNED,2019-09-06 12:15:38.064000,,57285708.654777,20,33,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d724de7efaf37000161762f,5ca74abb394ff60012255dc2,APPROVED,2019-09-06 12:15:46.009000,2019-09-06 12:58:52.543000,2586.534,24,1,0,100,2019-09-06 16:08:33.809000,RNFS5HP5,Portugal,Portugal,DATA EXPIRED,Portuguese,Portugal,Female,DATA EXPIRED,4.49
5d724e023785810001af07ec,5cf000a45ee75700181cb478,APPROVED,2019-09-06 12:16:22.985000,2019-09-06 13:00:14.808000,2631.823,21,39,0,100,2019-09-06 16:08:34.689000,RNFS5HP5,Italy,Italy,DATA EXPIRED,Italian,Italy,Female,DATA EXPIRED,4.9
5d724e0bee2aac00199700bd,5d6e7dad5483b9001623bf7d,APPROVED,2019-09-06 12:16:18.702000,2019-09-06 13:12:14.004000,3355.302,26,36,4,83,2019-09-06 16:08:35.688000,RNFS5HP5,Greece,Greece,DATA EXPIRED,Greek,Greece,Male,DATA EXPIRED,NULL
5d724e159b8fdb00190d738a,598b453278c7d500012cc0bb,APPROVED,2019-09-06 12:16:30.334000,2019-09-06 12:44:57.648000,1707.314,42,95,1,100,2019-09-06 16:08:36.812000,RNFS5HP5,Ireland,United Kingdom,DATA EXPIRED,English,Ireland,Female,DATA EXPIRED,4.16
5d724e389c619000191b9e50,5d7247173a535600190c248e,RETURNED,2019-09-06 12:16:58.700000,,57285628.122291,44,51,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d724ed6869c8f0017b35053,5c6fdfeeb21f1500014f9e23,APPROVED,2019-09-06 12:22:29.810000,2019-09-06 13:07:29.027000,2699.217,27,36,0,100,2019-09-06 16:08:37.943000,RNFS5HP5,Bulgaria,United Kingdom,DATA EXPIRED,Bulgarian,Bulgaria,Female,DATA EXPIRED,4.85
5d724edbf602b6001997d61b,5c6eed7954a5ae000164af9b,APPROVED,2019-09-06 12:19:43.730000,2019-09-06 12:47:45.633000,1681.903,38,74,3,96,2019-09-06 16:08:39.186000,RNFS5HP5,Netherlands,Netherlands,Full-Time,Dutch,Netherlands,Male,DATA EXPIRED,3.01
5d724f4997f59100175d5597,5d4e04847dd4f700010189c6,TIMED-OUT,2019-09-06 12:21:36.317000,,57285350.55265,21,2,0,100,,,Mexico,Mexico,DATA EXPIRED,Spanish,Mexico,Female,DATA EXPIRED,NULL
