session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5e1740762486ac000c566e06,5c23eca18d5d180001beec1f,TIMED-OUT,2020-01-09 15:02:16.276000,,70485572.984247,26,145,0,100,,,Portugal,Portugal,DATA EXPIRED,Portuguese,Portugal,Female,DATA EXPIRED,4.67
5e174086d370f403b48a218c,56fef40d04254b0009008b6e,APPROVED,2020-01-09 15:02:32.788000,2020-01-09 15:57:38.602000,3305.814,30,322,5,99,2020-01-10 10:27:23.860000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,3
5e1740908fffec0464bf5f5d,5d582db867d37200015a6fd6,RETURNED,2020-01-09 15:02:46.588000,,70485542.700002,26,88,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,4.53
5e1740bad370f40469c6a074,5bad6504f588f200012bab65,APPROVED,2020-01-09 15:03:26.439000,2020-01-09 16:01:36.793000,3490.354,46,586,1,100,2020-01-10 10:27:24.793000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED,4.5
5e1740e2c0175f000cacca89,590feda04196c20001df3eb0,APPROVED,2020-01-09 15:04:04.719000,2020-01-09 16:30:08.762000,5164.043,36,514,24,82,2020-01-10 10:27:25.696000,RNFS5HP5,United States,United States,Full-Time,English,United States,Male,No,4.5
5e17415d621c0a04c9ada7fa,5ba7f8f5351c52000158a55b,APPROVED,2020-01-09 15:06:25.424000,2020-01-09 17:03:04.781000,6999.357,37,397,6,98,2020-01-10 10:27:26.675000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,4.5
5e175913c79922054a70c26b,5c37cfa819ceb400010c0979,APPROVED,2020-01-09 16:47:15.474000,2020-01-09 17:37:23.759000,3008.285,22,318,0,100,2020-01-10 10:27:27.737000,RNFS5HP5,Portugal,Portugal,Unemployed (and job seeking),Portuguese,Portugal,Male,Yes,4.5
5e1759141739e9060571f6ac,5c54b8f47f5e0c000143eec5,APPROVED,2020-01-09 16:47:23.474000,2020-01-09 17:37:27.683000,3004.209,32,279,3,99,2020-01-10 10:27:28.656000,RNFS5HP5,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No,NaN
5e1759154af67a0544683c72,5be0c4be018a190001575ac6,RETURNED,2020-01-09 16:47:18.883000,,70479270.499418,30,288,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,4.5
5e17591a1739e9065b7483e2,5c4410ed3526c80001fcaea8,APPROVED,2020-01-09 16:47:28.938000,2020-01-09 17:40:06.205000,3157.267,54,125,4,96,2020-01-10 10:27:29.711000,RNFS5HP5,Italy,Italy,Full-Time,Italian,Italy,Male,No,4.51
5e17591a825368067a3a0726,5a72e36c6fc3c60001f97a9b,APPROVED,2020-01-09 16:47:26.924000,2020-01-09 19:21:23.408000,9236.484,37,1161,10,98,2020-01-10 10:27:30.825000,RNFS5HP5,United States,United States,Full-Time,English,United States,Female,No,4.35
5e17591a869083064ab4a271,5d7d252ed929720001b5b712,APPROVED,2020-01-09 16:47:28.273000,2020-01-09 17:49:45.299000,3737.026,30,256,5,98,2020-01-10 10:27:31.682000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Female,DATA EXPIRED,4.29
5e17591b69b74605b69633e6,5dcc068f611e1a8a0a49e2a1,APPROVED,2020-01-09 16:47:23.117000,2020-01-09 17:40:14.080000,3170.963,22,134,0,100,2020-01-10 10:27:32.745000,RNFS5HP5,Latvia,Latvia,DATA EXPIRED,Latvian,Latvia,Male,DATA EXPIRED,4.73
5e17591ba411c9066cb84245,5dcc32a178cda08be0bf29f8,APPROVED,2020-01-09 16:47:25.300000,2020-01-09 17:29:19.278000,2513.978,44,633,1,100,2020-01-10 10:27:33.866000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED,4.19
5e17591d555d1705b9855ba1,5c017cbd0fdf7b0001e528d0,APPROVED,2020-01-09 16:47:35.576000,2020-01-09 17:28:44.813000,2469.237,33,201,6,93,2020-01-10 10:27:35.003000,RNFS5HP5,Israel,Israel,DATA EXPIRED,Hebrew,Israel,Male,DATA EXPIRED,4.51
5e17591d55cb8b028e092bb0,5cd59972141c860019dde025,APPROVED,2020-01-09 16:47:38.132000,2020-01-09 17:37:37.597000,2999.465,45,420,3,99,2020-01-10 10:27:36.071000,RNFS5HP5,Australia,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,4.47
5e17591d570d2a014621d24e,5d97091b1787f60011e03cdf,APPROVED,2020-01-09 16:47:25.019000,2020-01-09 17:59:17.077000,4312.058,37,165,0,100,2020-01-10 10:27:36.935000,RNFS5HP5,Uruguay,Germany,Part-Time,Spanish,Uruguay,Male,DATA EXPIRED,4.95
